"1",8,1,12.6995684368643,83.6198615734825
"2",8,1,12.7053237903346,83.3532874639802
"3",8,1,12.7098924015597,83.0867663362559
"4",8,1,12.7132728788964,82.8203793752269
"5",8,1,12.7154641926187,82.5542077249422
"6",8,1,12.7164656752310,82.2883324638648
"7",8,1,12.7162770216722,82.0228345801749
"8",8,1,12.7148982894079,81.7577949470998
"9",8,1,12.7123298984134,81.4932942982792
"10",8,1,12.7085726310453,81.229413203173
"11",8,1,12.7036276318037,80.9662320425191
"12",8,1,12.6974964069834,80.7038309838485
"13",8,1,12.6901808242147,80.4422899570656
"14",8,1,12.6816831118951,80.1816886301007
"15",8,1,12.6720058585101,79.9221063846426
"16",8,1,12.6611520118447,79.6636222919579
"17",8,1,12.6491248780859,79.4063150888051
"18",8,1,12.635928120815,79.150263153451
"19",8,1,12.6215657598922,78.8955444817955
"20",8,1,12.6060421702317,78.6422366636135
"21",8,1,12.5893620804694,78.3904168589202
"22",8,1,12.5715305715221,78.1401617744676
"23",8,1,12.5525530750403,77.8915476403788
"24",8,1,12.5324353717531,77.6446501869273
"25",8,1,12.5111835897079,77.3995446214691
"26",8,1,12.4888042024034,77.156305605534
"27",8,1,12.4653040268178,76.9150072320824
"28",8,1,12.4406902213321,76.6757230029366
"29",8,1,12.4149702835500,76.4385258063905
"30",8,1,12.3881520480136,76.2034878950082
"31",8,1,12.3602436838174,75.9706808636142
"32",8,1,12.3312536921194,75.7401756274856
"33",8,1,12.3011909035518,75.5120424007502
"34",8,1,12.2700644755314,75.286350674999
"35",8,1,12.2378838894697,75.0631691981178
"36",8,1,12.2046589478848,74.8425659533466
"37",8,1,12.1703997714158,74.6246081385707
"38",8,1,12.1351167957398,74.409362145852
"39",8,1,12.098820768393,74.196893541205
"40",8,1,12.0615227454969,73.9872670446247
"41",8,1,12.0232340883906,73.7805465103728
"42",8,1,11.9839664601699,73.5767949075267
"43",8,1,11.9437318221348,73.3760743007982
"44",8,1,11.9025424301458,73.1784458316287
"45",8,1,11.8604108308907,72.9839696995643
"46",8,1,11.8173498580629,72.7927051439188
"47",8,1,11.7733726284517,72.6047104257285
"48",8,1,11.7284925379473,72.420042810006
"49",8,1,11.6827232574600,72.2387585482957
"50",8,1,11.6360787287561,72.0609128615401
"51",8,1,11.5885731602108,71.886559923258
"52",8,1,11.5402210224806,71.7157528430435
"53",8,1,11.4910370440949,71.5485436503878
